target_project,used_project,wait_days,method,n_tree_bst,theta_imb_bst,theta_cl_bst,gmean_bst,r1_bst,r0_bst,mcc_bst
node,['jgroups'],15,oob_aio,30,0.99,-1,0.51307,0.80221,0.34691,0.16697
node,['tomcat'],15,oob_aio,30,0.99,-1,0.50218,0.69539,0.40085,0.10004
node,['rails'],15,oob_aio,30,0.99,-1,0.45822,0.82971,0.25743,0.10968
node,['django'],15,oob_aio,30,0.99,-1,0.43263,0.88678,0.24651,0.16023
node,['node'],15,pbsa,20,0.99,0,0.54995,0.40123,0.78211,0.20147
node,['broadleaf'],15,pbsa_aio,20,0.99,0,0.60187,0.4956,0.7627,0.26589
node,['npm'],15,pbsa_aio,20,0.99,0,0.55378,0.40599,0.78182,0.20537
node,['ansible'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['brackets'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['corefx'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['fabric'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['googleflutter'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['homebrew'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['neutron'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['nova'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['pytorch'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['rust'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['tensorflow'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['vscode'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.54993,0.40128,0.782,0.20138
node,['panda'],15,pbsa_aio,20,0.99,0,0.5454,0.39831,0.77759,0.19236
node,['camel'],15,pbsa_aio,20,0.99,0,0.54206,0.69388,0.46408,0.16675
node,['jgroups'],15,pbsa_aio,20,0.99,0,0.48912,0.81639,0.30988,0.14667
node,['tomcat'],15,pbsa_aio,20,0.99,0,0.45062,0.78702,0.32055,0.10456
node,['rails'],15,pbsa_aio,20,0.99,0,0.38614,0.86786,0.18005,0.06238
node,['django'],15,pbsa_aio,20,0.99,0,0.29399,0.95554,0.14621,0.15689
nova,['nova'],15,odasc,30,0.99,0.8,0.49991,0.73407,0.38674,0.12781
nova,['rust'],15,odasc_aio,30,0.99,0.8,0.52091,0.74799,0.41081,0.16668
nova,['broadleaf'],15,odasc_aio,30,0.99,0.8,0.51658,0.71023,0.4476,0.17185
nova,['django'],15,odasc_aio,30,0.99,0.8,0.51545,0.83265,0.36211,0.21456
nova,['tensorflow'],15,odasc_aio,30,0.99,0.8,0.50857,0.72676,0.40327,0.13626
nova,['wp-calypso'],15,odasc_aio,30,0.99,0.8,0.50648,0.72767,0.39919,0.13352
nova,['neutron'],15,odasc_aio,30,0.99,0.8,0.50565,0.73105,0.39621,0.13432
nova,['googleflutter'],15,odasc_aio,30,0.99,0.8,0.50483,0.72904,0.39658,0.13215
nova,['pytorch'],15,odasc_aio,30,0.99,0.8,0.50483,0.7377,0.39156,0.13701
nova,['homebrew'],15,odasc_aio,30,0.99,0.8,0.50268,0.73444,0.39025,0.13193
nova,['fabric'],15,odasc_aio,30,0.99,0.8,0.50156,0.73547,0.38852,0.13159
nova,['brackets'],15,odasc_aio,30,0.99,0.8,0.50079,0.74399,0.38277,0.1354
nova,['vscode'],15,odasc_aio,30,0.99,0.8,0.49926,0.7373,0.384,0.12904
nova,['corefx'],15,odasc_aio,30,0.99,0.8,0.49915,0.7353,0.38551,0.1283
nova,['ansible'],15,odasc_aio,30,0.99,0.8,0.49857,0.74204,0.38132,0.13227
nova,['jgroups'],15,odasc_aio,30,0.99,0.8,0.49189,0.83365,0.33757,0.18935
nova,['node'],15,odasc_aio,30,0.99,0.8,0.47733,0.84886,0.29581,0.16879
nova,['camel'],15,odasc_aio,30,0.99,0.8,0.4566,0.85151,0.30444,0.17189
nova,['panda'],15,odasc_aio,30,0.99,0.8,0.44249,0.82843,0.29635,0.15368
nova,['tomcat'],15,odasc_aio,30,0.99,0.8,0.40219,0.90561,0.20179,0.14193
nova,['npm'],15,odasc_aio,30,0.99,0.8,0.35904,0.89878,0.16265,0.09828
nova,['elasticsearch'],15,odasc_aio,30,0.99,0.8,0.35575,0.92297,0.16269,0.11947
nova,['rails'],15,odasc_aio,30,0.99,0.8,0.32756,0.96309,0.1268,0.15281
nova,['nova'],15,oob,20,0.99,-1,0.50582,0.70297,0.41057,0.11745
nova,['django'],15,oob_aio,20,0.99,-1,0.59037,0.69182,0.52026,0.21915
nova,['tomcat'],15,oob_aio,20,0.99,-1,0.53647,0.7587,0.43777,0.20885
nova,['rust'],15,oob_aio,20,0.99,-1,0.53055,0.72069,0.44232,0.16903
nova,['panda'],15,oob_aio,20,0.99,-1,0.52937,0.73892,0.42079,0.16818
nova,['node'],15,oob_aio,20,0.99,-1,0.51197,0.82578,0.3432,0.19104
nova,['googleflutter'],15,oob_aio,20,0.99,-1,0.50684,0.7077,0.40995,0.12205
nova,['pytorch'],15,oob_aio,20,0.99,-1,0.50684,0.7077,0.40995,0.12205
nova,['ansible'],15,oob_aio,20,0.99,-1,0.50654,0.70829,0.40882,0.12158
nova,['homebrew'],15,oob_aio,20,0.99,-1,0.50646,0.70747,0.40948,0.12128
nova,['corefx'],15,oob_aio,20,0.99,-1,0.50644,0.70808,0.40906,0.12161
nova,['wp-calypso'],15,oob_aio,20,0.99,-1,0.50642,0.70743,0.40952,0.12132
nova,['brackets'],15,oob_aio,20,0.99,-1,0.50631,0.70836,0.40843,0.12126
nova,['neutron'],15,oob_aio,20,0.99,-1,0.50631,0.70836,0.40843,0.12126
nova,['fabric'],15,oob_aio,20,0.99,-1,0.50622,0.70697,0.40917,0.12048
nova,['tensorflow'],15,oob_aio,20,0.99,-1,0.50594,0.70617,0.40955,0.12
nova,['vscode'],15,oob_aio,20,0.99,-1,0.50553,0.70719,0.40834,0.11983
nova,['npm'],15,oob_aio,20,0.99,-1,0.50188,0.742,0.35953,0.11264
nova,['jgroups'],15,oob_aio,20,0.99,-1,0.49759,0.80056,0.3449,0.1597
nova,['camel'],15,oob_aio,20,0.99,-1,0.4856,0.7927,0.35946,0.16221
nova,['broadleaf'],15,oob_aio,20,0.99,-1,0.47822,0.46567,0.6396,0.12217
nova,['rails'],15,oob_aio,20,0.99,-1,0.46514,0.86847,0.26577,0.16726
nova,['elasticsearch'],15,oob_aio,20,0.99,-1,0.46157,0.83483,0.29244,0.14837
nova,['nova'],15,pbsa,20,0.99,0,0.50811,0.68306,0.42635,0.11199
nova,['panda'],15,pbsa_aio,20,0.99,0,0.54619,0.72067,0.44583,0.17429
nova,['django'],15,pbsa_aio,20,0.99,0,0.54298,0.77829,0.43348,0.23311
nova,['rust'],15,pbsa_aio,20,0.99,0,0.53619,0.69684,0.46317,0.16304
nova,['tomcat'],15,pbsa_aio,20,0.99,0,0.52924,0.7451,0.45593,0.22515
nova,['jgroups'],15,pbsa_aio,20,0.99,0,0.52814,0.78118,0.39192,0.18718
nova,['npm'],15,pbsa_aio,20,0.99,0,0.51538,0.70048,0.39734,0.10641
nova,['fabric'],15,pbsa_aio,20,0.99,0,0.51246,0.68756,0.42868,0.11937
nova,['tensorflow'],15,pbsa_aio,20,0.99,0,0.51166,0.68571,0.42932,0.11804
nova,['homebrew'],15,pbsa_aio,20,0.99,0,0.51147,0.68809,0.42799,0.11906
nova,['googleflutter'],15,pbsa_aio,20,0.99,0,0.51125,0.69009,0.42658,0.11978
nova,['pytorch'],15,pbsa_aio,20,0.99,0,0.51125,0.69009,0.42658,0.11978
nova,['corefx'],15,pbsa_aio,20,0.99,0,0.51122,0.68853,0.42733,0.11884
nova,['vscode'],15,pbsa_aio,20,0.99,0,0.51045,0.68838,0.42651,0.11791
nova,['ansible'],15,pbsa_aio,20,0.99,0,0.5103,0.68918,0.42549,0.11776
nova,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.51015,0.68957,0.42529,0.11794
nova,['brackets'],15,pbsa_aio,20,0.99,0,0.50958,0.6895,0.42421,0.11685
nova,['neutron'],15,pbsa_aio,20,0.99,0,0.50958,0.6895,0.42421,0.11685
nova,['node'],15,pbsa_aio,20,0.99,0,0.50916,0.81205,0.3787,0.20221
nova,['broadleaf'],15,pbsa_aio,20,0.99,0,0.5055,0.48824,0.64866,0.15529
nova,['camel'],15,pbsa_aio,20,0.99,0,0.47555,0.80004,0.35012,0.17563
nova,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.45394,0.84333,0.27912,0.14581
nova,['rails'],15,pbsa_aio,20,0.99,0,0.45336,0.87408,0.25284,0.16072
npm,['npm'],15,odasc,10,0.99,0.8,0.49042,0.4543,0.59396,0.04544
npm,['panda'],15,odasc_aio,10,0.99,0.8,0.5605,0.53049,0.62727,0.16569
npm,['node'],15,odasc_aio,10,0.99,0.8,0.53506,0.51146,0.60931,0.1286
npm,['jgroups'],15,odasc_aio,10,0.99,0.8,0.49891,0.7831,0.33865,0.14028
npm,['fabric'],15,odasc_aio,10,0.99,0.8,0.49341,0.45562,0.59671,0.04985
npm,['rails'],15,odasc_aio,10,0.99,0.8,0.49216,0.81565,0.33681,0.1724
npm,['wp-calypso'],15,odasc_aio,10,0.99,0.8,0.49123,0.44786,0.59633,0.04134
npm,['homebrew'],15,odasc_aio,10,0.99,0.8,0.48567,0.47574,0.56921,0.04201
npm,['googleflutter'],15,odasc_aio,10,0.99,0.8,0.48494,0.48514,0.55431,0.03623
npm,['rust'],15,odasc_aio,10,0.99,0.8,0.48333,0.44849,0.58006,0.02532
npm,['neutron'],15,odasc_aio,10,0.99,0.8,0.48317,0.44792,0.58711,0.0315
npm,['vscode'],15,odasc_aio,10,0.99,0.8,0.48288,0.4511,0.57867,0.02612
npm,['camel'],15,odasc_aio,10,0.99,0.8,0.48278,0.69891,0.36716,0.07363
npm,['tensorflow'],15,odasc_aio,10,0.99,0.8,0.48025,0.46408,0.56438,0.02425
npm,['pytorch'],15,odasc_aio,10,0.99,0.8,0.47737,0.48613,0.54126,0.02443
npm,['nova'],15,odasc_aio,10,0.99,0.8,0.47734,0.38869,0.64056,0.02915
npm,['corefx'],15,odasc_aio,10,0.99,0.8,0.47662,0.52062,0.5041,0.02226
npm,['elasticsearch'],15,odasc_aio,10,0.99,0.8,0.47229,0.48787,0.55509,0.04843
npm,['ansible'],15,odasc_aio,10,0.99,0.8,0.4717,0.50188,0.51178,0.01007
npm,['brackets'],15,odasc_aio,10,0.99,0.8,0.46893,0.49676,0.51471,0.00818
npm,['tomcat'],15,odasc_aio,10,0.99,0.8,0.4636,0.78236,0.3093,0.10153
npm,['broadleaf'],15,odasc_aio,10,0.99,0.8,0.43466,0.29419,0.77188,0.0775
npm,['django'],15,odasc_aio,10,0.99,0.8,0.37304,0.85685,0.18547,0.05264
npm,['npm'],15,oob,15,0.95,-1,0.48813,0.36928,0.69727,0.07128
npm,['jgroups'],15,oob_aio,15,0.95,-1,0.58864,0.55522,0.66061,0.22534
npm,['rails'],15,oob_aio,15,0.95,-1,0.56966,0.61562,0.59556,0.22544
npm,['django'],15,oob_aio,15,0.95,-1,0.52631,0.46502,0.64007,0.11333
npm,['brackets'],15,oob_aio,15,0.95,-1,0.48847,0.36987,0.6971,0.07169
npm,['pytorch'],15,oob_aio,15,0.95,-1,0.48847,0.36987,0.6971,0.07169
npm,['wp-calypso'],15,oob_aio,15,0.95,-1,0.48847,0.36987,0.6971,0.07169
npm,['neutron'],15,oob_aio,15,0.95,-1,0.48835,0.36998,0.69675,0.07145
npm,['ansible'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['corefx'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['fabric'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['googleflutter'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['homebrew'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['tensorflow'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['vscode'],15,oob_aio,15,0.95,-1,0.48813,0.36937,0.6971,0.07117
npm,['panda'],15,oob_aio,15,0.95,-1,0.48679,0.36546,0.73207,0.11608
npm,['camel'],15,oob_aio,15,0.95,-1,0.47968,0.33146,0.77891,0.13379
npm,['nova'],15,oob_aio,15,0.95,-1,0.47203,0.34711,0.70075,0.052
npm,['rust'],15,oob_aio,15,0.95,-1,0.47187,0.34318,0.71301,0.06417
npm,['node'],15,oob_aio,15,0.95,-1,0.43089,0.23082,0.88517,0.14923
npm,['tomcat'],15,oob_aio,15,0.95,-1,0.3865,0.19917,0.86154,0.08435
npm,['elasticsearch'],15,oob_aio,15,0.95,-1,0.38098,0.19585,0.79644,-0.00038
npm,['broadleaf'],15,oob_aio,15,0.95,-1,0.23747,0.07222,0.93802,0.01865
npm,['npm'],15,pbsa,20,0.99,0,0.48002,0.35506,0.72967,0.08851
npm,['django'],15,pbsa_aio,20,0.99,0,0.57866,0.6952,0.52662,0.23402
npm,['rails'],15,pbsa_aio,20,0.99,0,0.54461,0.65697,0.50523,0.17274
npm,['panda'],15,pbsa_aio,20,0.99,0,0.54037,0.48645,0.66873,0.16804
npm,['tomcat'],15,pbsa_aio,20,0.99,0,0.51154,0.55743,0.56335,0.14312
npm,['jgroups'],15,pbsa_aio,20,0.99,0,0.49394,0.72816,0.37897,0.12014
npm,['brackets'],15,pbsa_aio,20,0.99,0,0.48118,0.35648,0.73015,0.09067
npm,['pytorch'],15,pbsa_aio,20,0.99,0,0.48118,0.35648,0.73015,0.09067
npm,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.48118,0.35648,0.73015,0.09067
npm,['neutron'],15,pbsa_aio,20,0.99,0,0.48101,0.35662,0.72924,0.0895
npm,['ansible'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['corefx'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['fabric'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['googleflutter'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['homebrew'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['tensorflow'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['vscode'],15,pbsa_aio,20,0.99,0,0.47992,0.35502,0.72956,0.08833
npm,['camel'],15,pbsa_aio,20,0.99,0,0.45581,0.84473,0.27862,0.15054
npm,['rust'],15,pbsa_aio,20,0.99,0,0.45225,0.30003,0.76328,0.07436
npm,['nova'],15,pbsa_aio,20,0.99,0,0.4473,0.29844,0.75098,0.05641
npm,['node'],15,pbsa_aio,20,0.99,0,0.43432,0.55144,0.58443,0.18227
npm,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.41106,0.27092,0.75251,0.02286
npm,['broadleaf'],15,pbsa_aio,20,0.99,0,0.3994,0.28565,0.71072,-0.00259
panda,['panda'],15,odasc,20,0.95,0.8,0.63541,0.61564,0.70236,0.31914
panda,['fabric'],15,odasc_aio,20,0.95,0.8,0.66046,0.70428,0.66567,0.37329
panda,['homebrew'],15,odasc_aio,20,0.95,0.8,0.63671,0.60833,0.71172,0.32108
panda,['brackets'],15,odasc_aio,20,0.95,0.8,0.6336,0.60553,0.70991,0.31702
panda,['ansible'],15,odasc_aio,20,0.95,0.8,0.63209,0.60702,0.70481,0.31312
panda,['elasticsearch'],15,odasc_aio,20,0.95,0.8,0.6286,0.72959,0.58912,0.32883
panda,['corefx'],15,odasc_aio,20,0.95,0.8,0.62781,0.60292,0.70008,0.30405
panda,['pytorch'],15,odasc_aio,20,0.95,0.8,0.62725,0.59292,0.71022,0.30479
panda,['wp-calypso'],15,odasc_aio,20,0.95,0.8,0.62332,0.58143,0.7157,0.29949
panda,['rails'],15,odasc_aio,20,0.95,0.8,0.61053,0.85495,0.44312,0.3327
panda,['googleflutter'],15,odasc_aio,20,0.95,0.8,0.61036,0.54535,0.73235,0.28204
panda,['rust'],15,odasc_aio,20,0.95,0.8,0.60938,0.72181,0.56645,0.30042
panda,['tensorflow'],15,odasc_aio,20,0.95,0.8,0.60917,0.56069,0.71216,0.27583
panda,['vscode'],15,odasc_aio,20,0.95,0.8,0.60746,0.55029,0.72038,0.27424
panda,['neutron'],15,odasc_aio,20,0.95,0.8,0.60455,0.54106,0.73312,0.2795
panda,['npm'],15,odasc_aio,20,0.95,0.8,0.5805,0.7516,0.5049,0.27466
panda,['broadleaf'],15,odasc_aio,20,0.95,0.8,0.55566,0.52806,0.67304,0.21122
panda,['jgroups'],15,odasc_aio,20,0.95,0.8,0.47226,0.74099,0.3327,0.09201
panda,['tomcat'],15,odasc_aio,20,0.95,0.8,0.47146,0.85615,0.29762,0.19752
panda,['node'],15,odasc_aio,20,0.95,0.8,0.46967,0.87605,0.27968,0.19162
panda,['camel'],15,odasc_aio,20,0.95,0.8,0.41617,0.89521,0.22147,0.17015
panda,['nova'],15,odasc_aio,20,0.95,0.8,0.38076,0.86317,0.25428,0.1762
panda,['django'],15,odasc_aio,20,0.95,0.8,0.32089,0.92239,0.13431,0.10729
panda,['panda'],15,oob,5,0.95,-1,0.54191,0.40162,0.79783,0.21509
panda,['rails'],15,oob_aio,5,0.95,-1,0.66437,0.67978,0.65622,0.33919
panda,['fabric'],15,oob_aio,5,0.95,-1,0.64368,0.59047,0.7558,0.35045
panda,['rust'],15,oob_aio,5,0.95,-1,0.62936,0.64067,0.67209,0.31619
panda,['npm'],15,oob_aio,5,0.95,-1,0.61909,0.63957,0.65455,0.29723
panda,['node'],15,oob_aio,5,0.95,-1,0.56962,0.51297,0.67765,0.19435
panda,['tomcat'],15,oob_aio,5,0.95,-1,0.56103,0.694,0.49793,0.20164
panda,['elasticsearch'],15,oob_aio,5,0.95,-1,0.55016,0.69129,0.51003,0.21716
panda,['ansible'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['brackets'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['corefx'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['googleflutter'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['homebrew'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['pytorch'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['tensorflow'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['vscode'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['wp-calypso'],15,oob_aio,5,0.95,-1,0.54182,0.40147,0.7979,0.21503
panda,['camel'],15,oob_aio,5,0.95,-1,0.53803,0.4005,0.76647,0.18418
panda,['jgroups'],15,oob_aio,5,0.95,-1,0.52952,0.64772,0.47113,0.12609
panda,['nova'],15,oob_aio,5,0.95,-1,0.51343,0.5392,0.58585,0.13112
panda,['neutron'],15,oob_aio,5,0.95,-1,0.51303,0.36426,0.80873,0.18883
panda,['broadleaf'],15,oob_aio,5,0.95,-1,0.50858,0.37175,0.8383,0.23933
panda,['django'],15,oob_aio,5,0.95,-1,0.48328,0.66543,0.39593,0.07068
panda,['panda'],15,pbsa,20,0.99,0,0.5679,0.4382,0.7974,0.24903
panda,['rails'],15,pbsa_aio,20,0.99,0,0.66478,0.78934,0.56346,0.3649
panda,['fabric'],15,pbsa_aio,20,0.99,0,0.65236,0.65247,0.71117,0.36755
panda,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.62051,0.71018,0.60515,0.32831
panda,['node'],15,pbsa_aio,20,0.99,0,0.6063,0.59549,0.63735,0.23608
panda,['npm'],15,pbsa_aio,20,0.99,0,0.58864,0.76282,0.53307,0.31952
panda,['ansible'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['brackets'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['corefx'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['googleflutter'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['homebrew'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['pytorch'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['tensorflow'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['vscode'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['wp-calypso'],15,pbsa_aio,20,0.99,0,0.56781,0.43802,0.79749,0.24895
panda,['neutron'],15,pbsa_aio,20,0.99,0,0.52771,0.37937,0.81607,0.21233
panda,['broadleaf'],15,pbsa_aio,20,0.99,0,0.51538,0.35048,0.84043,0.21247
panda,['nova'],15,pbsa_aio,20,0.99,0,0.49887,0.64391,0.48447,0.146
panda,['jgroups'],15,pbsa_aio,20,0.99,0,0.46995,0.89961,0.26658,0.21947
panda,['camel'],15,pbsa_aio,20,0.99,0,0.43497,0.83683,0.28068,0.13929
panda,['rust'],15,pbsa_aio,20,0.99,0,0.42655,0.83318,0.31516,0.2046
panda,['django'],15,pbsa_aio,20,0.99,0,0.24535,0.77675,0.14876,-0.08177
panda,['tomcat'],15,pbsa_aio,20,0.99,0,0.18551,0.93271,0.09488,0.01257
pytorch,['pytorch'],15,odasc,30,0.95,0.9,0.42337,0.23484,0.8437,0.08464
pytorch,['neutron'],15,odasc_aio,30,0.95,0.9,0.53756,0.53334,0.62425,0.17925
pytorch,['fabric'],15,odasc_aio,30,0.95,0.9,0.5178,0.41616,0.6727,0.09683
pytorch,['brackets'],15,odasc_aio,30,0.95,0.9,0.51181,0.59621,0.47853,0.08136
pytorch,['node'],15,odasc_aio,30,0.95,0.9,0.50942,0.58512,0.48294,0.07576
pytorch,['jgroups'],15,odasc_aio,30,0.95,0.9,0.48249,0.44912,0.5709,0.02845
pytorch,['elasticsearch'],15,odasc_aio,30,0.95,0.9,0.48049,0.41942,0.63048,0.06115
pytorch,['ansible'],15,odasc_aio,30,0.95,0.9,0.48012,0.39387,0.70266,0.09082
pytorch,['panda'],15,odasc_aio,30,0.95,0.9,0.45774,0.63087,0.35615,-0.00646
pytorch,['django'],15,odasc_aio,30,0.95,0.9,0.44791,0.53644,0.4604,0.00229
pytorch,['nova'],15,odasc_aio,30,0.95,0.9,0.44745,0.41815,0.55059,-0.02726
pytorch,['tensorflow'],15,odasc_aio,30,0.95,0.9,0.4425,0.27381,0.83219,0.10846
pytorch,['npm'],15,odasc_aio,30,0.95,0.9,0.4419,0.44799,0.4937,-0.05476
pytorch,['wp-calypso'],15,odasc_aio,30,0.95,0.9,0.4392,0.28663,0.78459,0.06964
pytorch,['camel'],15,odasc_aio,30,0.95,0.9,0.43554,0.58952,0.40831,0.00708
pytorch,['tomcat'],15,odasc_aio,30,0.95,0.9,0.43307,0.54456,0.44811,-0.00085
pytorch,['rust'],15,odasc_aio,30,0.95,0.9,0.4234,0.54901,0.42402,-0.03061
pytorch,['vscode'],15,odasc_aio,30,0.95,0.9,0.41161,0.22461,0.83905,0.06908
pytorch,['rails'],15,odasc_aio,30,0.95,0.9,0.41013,0.58694,0.34444,-0.06914
pytorch,['googleflutter'],15,odasc_aio,30,0.95,0.9,0.40768,0.21438,0.84599,0.0664
pytorch,['broadleaf'],15,odasc_aio,30,0.95,0.9,0.4003,0.29071,0.80389,0.10231
pytorch,['homebrew'],15,odasc_aio,30,0.95,0.9,0.39883,0.21445,0.84422,0.05655
pytorch,['corefx'],15,odasc_aio,30,0.95,0.9,0.39008,0.19965,0.84578,0.0479
pytorch,['pytorch'],15,oob,30,0.95,-1,0.37867,0.18092,0.85891,0.04353
pytorch,['npm'],15,oob_aio,30,0.95,-1,0.51542,0.39164,0.71732,0.12307
pytorch,['brackets'],15,oob_aio,30,0.95,-1,0.5053,0.35061,0.75268,0.11388
pytorch,['rust'],15,oob_aio,30,0.95,-1,0.49993,0.38478,0.66322,0.05306
pytorch,['elasticsearch'],15,oob_aio,30,0.95,-1,0.4889,0.30907,0.83399,0.17444
pytorch,['node'],15,oob_aio,30,0.95,-1,0.47074,0.33766,0.72458,0.08186
pytorch,['fabric'],15,oob_aio,30,0.95,-1,0.46454,0.26973,0.83268,0.12584
pytorch,['tomcat'],15,oob_aio,30,0.95,-1,0.45667,0.38265,0.62825,0.01979
pytorch,['camel'],15,oob_aio,30,0.95,-1,0.45147,0.33936,0.71781,0.07065
pytorch,['rails'],15,oob_aio,30,0.95,-1,0.44551,0.32707,0.68028,0.0175
pytorch,['panda'],15,oob_aio,30,0.95,-1,0.44531,0.33597,0.65407,-0.00064
pytorch,['django'],15,oob_aio,30,0.95,-1,0.43665,0.36798,0.61209,-0.01101
pytorch,['jgroups'],15,oob_aio,30,0.95,-1,0.43656,0.29529,0.74924,0.06516
pytorch,['ansible'],15,oob_aio,30,0.95,-1,0.42859,0.24608,0.8381,0.08997
pytorch,['neutron'],15,oob_aio,30,0.95,-1,0.42438,0.28312,0.77103,0.07694
pytorch,['wp-calypso'],15,oob_aio,30,0.95,-1,0.41967,0.23917,0.81863,0.05817
pytorch,['tensorflow'],15,oob_aio,30,0.95,-1,0.39458,0.20922,0.8427,0.05151
pytorch,['nova'],15,oob_aio,30,0.95,-1,0.38269,0.25188,0.70471,-0.04231
pytorch,['googleflutter'],15,oob_aio,30,0.95,-1,0.37573,0.17896,0.85625,0.03759
pytorch,['vscode'],15,oob_aio,30,0.95,-1,0.36852,0.16763,0.86674,0.04069
pytorch,['homebrew'],15,oob_aio,30,0.95,-1,0.36237,0.17008,0.85727,0.02309
pytorch,['corefx'],15,oob_aio,30,0.95,-1,0.35677,0.16576,0.84766,0.00787
pytorch,['broadleaf'],15,oob_aio,30,0.95,-1,0.33414,0.18656,0.92079,0.1291
pytorch,['pytorch'],15,pbsa,20,0.99,0,0.34495,0.17686,0.84317,0.02253
pytorch,['node'],15,pbsa_aio,20,0.99,0,0.53211,0.4958,0.66844,0.19082
pytorch,['jgroups'],15,pbsa_aio,20,0.99,0,0.51436,0.46989,0.62845,0.11127
pytorch,['fabric'],15,pbsa_aio,20,0.99,0,0.50503,0.36481,0.73405,0.1054
pytorch,['django'],15,pbsa_aio,20,0.99,0,0.50276,0.49483,0.56411,0.07012
pytorch,['ansible'],15,pbsa_aio,20,0.99,0,0.49594,0.41846,0.72139,0.13163
pytorch,['tomcat'],15,pbsa_aio,20,0.99,0,0.48105,0.44093,0.61036,0.06652
pytorch,['npm'],15,pbsa_aio,20,0.99,0,0.47301,0.45623,0.55575,0.0174
pytorch,['camel'],15,pbsa_aio,20,0.99,0,0.47033,0.53995,0.48265,0.03361
pytorch,['elasticsearch'],15,pbsa_aio,20,0.99,0,0.46508,0.36861,0.6688,0.04897
pytorch,['panda'],15,pbsa_aio,20,0.99,0,0.45456,0.33506,0.68433,0.03305
pytorch,['rails'],15,pbsa_aio,20,0.99,0,0.41347,0.57297,0.34786,-0.08154
pytorch,['nova'],15,pbsa_aio,20,0.99,0,0.41205,0.33956,0.6436,-0.00847
pytorch,['neutron'],15,pbsa_aio,20,0.99,0,0.41127,0.27449,0.75587,0.04591
