target_project,used_project,wait_days,method,gmean_bst,r1_bst,r0_bst,mcc_bst
neutron,['googleflutter'],15,odasc,0.58911,0.47433,0.76210,0.25283
tensorflow,['neutron'],15,oob,0.62950,0.70079,0.61926,0.33339
elasticsearch,['node'],15,pbsa,0.51419,0.34491,0.84457,0.23417
ansible,['elasticsearch'],15,odasc,0.58760,0.56864,0.72468,0.32854
pytorch,['neutron'],15,oob,0.54229,0.35689,0.85932,0.25617
jgroups,['vscode'],15,pbsa,0.47949,0.36372,0.76493,0.13452
npm,['fabric'],15,odasc,0.50319,0.36631,0.73601,0.11726
rails,['vscode'],15,oob,0.47362,0.37726,0.74734,0.16126
vscode,['googleflutter'],15,oob,0.41344,0.18269,0.95323,0.22314
django,['jgroups'],15,odasc,0.64022,0.62310,0.67763,0.30434
tomcat,['panda'],15,odasc,0.56821,0.56028,0.64753,0.21638
googleflutter,['rust'],15,oob,0.24477,0.07265,0.96386,0.11092
panda,['homebrew'],15,oob,0.53224,0.37250,0.80581,0.19917
jgroups,['neutron'],15,odasc,0.48613,0.41620,0.70573,0.12119
rust,['wp-calypso'],15,pbsa,0.60999,0.51975,0.76577,0.30338
wp-calypso,['rust'],15,oob,0.52364,0.51814,0.58067,0.09501
django,['nova'],15,oob,0.57376,0.42225,0.82908,0.28405
node,['pytorch'],15,oob,0.56357,0.40057,0.80696,0.23141
neutron,['rails'],15,oob,0.55334,0.79601,0.40682,0.22541
django,['tensorflow'],15,pbsa,0.60139,0.47687,0.80241,0.30119
neutron,['homebrew'],15,odasc,0.58301,0.46280,0.76737,0.24783
fabric,['jgroups'],15,odasc,0.60459,0.61694,0.63452,0.25751
elasticsearch,['jgroups'],15,odasc,0.53587,0.39460,0.81192,0.23354
tensorflow,['django'],15,odasc,0.58933,0.82488,0.46402,0.32215
nova,['rust'],15,oob,0.62817,0.60157,0.69131,0.30130
tomcat,['rails'],15,oob,0.52843,0.40752,0.75353,0.18206
brackets,['rust'],15,odasc,0.45353,0.86057,0.27995,0.18384
homebrew,['wp-calypso'],15,pbsa,0.58826,0.56855,0.69320,0.39521
corefx,['npm'],15,oob,0.55680,0.38657,0.88471,0.33372
nova,['rails'],15,odasc,0.53349,0.79795,0.43301,0.25945
camel,['nova'],15,oob,0.61555,0.50437,0.77206,0.29117
elasticsearch,['homebrew'],15,oob,0.51915,0.32191,0.88176,0.24988
jgroups,['wp-calypso'],15,pbsa,0.47807,0.36170,0.76338,0.13046
wp-calypso,['tensorflow'],15,oob,0.50302,0.33112,0.83616,0.18409
npm,['googleflutter'],15,odasc,0.49535,0.33544,0.76842,0.12327
rails,['wp-calypso'],15,oob,0.47362,0.37726,0.74734,0.16126
camel,['nova'],15,odasc,0.63443,0.56077,0.73766,0.30744
brackets,['tensorflow'],15,odasc,0.59099,0.67447,0.57782,0.26432
tomcat,['pytorch'],15,odasc,0.56936,0.56679,0.64136,0.21628
homebrew,['corefx'],15,odasc,0.55132,0.70887,0.57278,0.36493
vscode,['homebrew'],15,oob,0.48315,0.29045,0.88019,0.24380
googleflutter,['tensorflow'],15,oob,0.15508,0.04767,0.94543,-0.08528
tensorflow,['node'],15,oob,0.61638,0.74426,0.55016,0.30905
nova,['tensorflow'],15,oob,0.61919,0.55864,0.73034,0.30365
corefx,['jgroups'],15,odasc,0.52850,0.37168,0.85327,0.28022
tomcat,['rust'],15,oob,0.53778,0.41634,0.76826,0.20155
django,['tomcat'],15,pbsa,0.61221,0.48654,0.81245,0.32313
django,['neutron'],15,odasc,0.62150,0.52125,0.78220,0.31986
django,['npm'],15,oob,0.57376,0.42225,0.82908,0.28405
npm,['jgroups'],15,oob,0.57445,0.58104,0.61391,0.20259
node,['nova'],15,odasc,0.60926,0.51635,0.74406,0.27451
fabric,['neutron'],15,odasc,0.60283,0.53879,0.70990,0.25936
panda,['rails'],15,odasc,0.55706,0.84760,0.38832,0.27163
pytorch,['node'],15,oob,0.55460,0.40309,0.79222,0.21945
jgroups,['node'],15,odasc,0.48680,0.41662,0.70652,0.12270
elasticsearch,['neutron'],15,odasc,0.51162,0.36383,0.84066,0.23631
nova,['rust'],15,odasc,0.64658,0.66194,0.65747,0.32334
broadleaf,['fabric'],15,odasc,0.62124,0.63836,0.64779,0.28423
wp-calypso,['node'],15,odasc,0.55685,0.49344,0.65756,0.17272
npm,['homebrew'],15,odasc,0.49551,0.33583,0.76814,0.12332
homebrew,['rails'],15,oob,0.49379,0.76721,0.54146,0.39527
wp-calypso,['tomcat'],15,oob,0.53469,0.40848,0.72805,0.16272
camel,['npm'],15,oob,0.61555,0.50437,0.77206,0.29117
googleflutter,['tomcat'],15,oob,0.34636,0.13933,0.91895,0.20295
tomcat,['tensorflow'],15,oob,0.53834,0.41791,0.76745,0.20231
corefx,['panda'],15,oob,0.49094,0.33401,0.84411,0.23037
elasticsearch,['nova'],15,pbsa,0.46464,0.26067,0.90775,0.22118
pytorch,['rails'],15,pbsa,0.57407,0.58506,0.60330,0.19436
camel,['npm'],15,odasc,0.63443,0.56077,0.73766,0.30744
broadleaf,['rails'],15,oob,0.59643,0.53093,0.69196,0.23355
nova,['tomcat'],15,oob,0.62891,0.61336,0.68877,0.31381
brackets,['tomcat'],15,odasc,0.57038,0.75610,0.46239,0.23477
corefx,['neutron'],15,odasc,0.60495,0.50478,0.78731,0.32087
ansible,['fabric'],15,odasc,0.65305,0.55090,0.78318,0.35025
django,['vscode'],15,pbsa,0.60138,0.47686,0.80238,0.30114
nova,['tensorflow'],15,odasc,0.64707,0.63823,0.68210,0.32474
neutron,['rust'],15,oob,0.59187,0.47228,0.78219,0.27412
brackets,['vscode'],15,odasc,0.59113,0.67475,0.57782,0.26461
wp-calypso,['vscode'],15,oob,0.52262,0.43382,0.71347,0.14518
pytorch,['django'],15,odasc,0.49490,0.73068,0.38228,0.12431
tensorflow,['nova'],15,oob,0.62874,0.67136,0.64961,0.33505
corefx,['pytorch'],15,oob,0.38161,0.17113,0.96402,0.22144
tomcat,['vscode'],15,oob,0.53834,0.41791,0.76745,0.20231
vscode,['elasticsearch'],15,odasc,0.56842,0.58331,0.67002,0.28772
googleflutter,['vscode'],15,oob,0.17761,0.06174,0.99075,0.07546
node,['npm'],15,odasc,0.61994,0.53845,0.73242,0.28114
django,['panda'],15,oob,0.57376,0.42225,0.82908,0.28405
nova,['vscode'],15,oob,0.62010,0.56061,0.72935,0.30430
panda,['jgroups'],15,oob,0.58174,0.58140,0.61853,0.20766
django,['node'],15,odasc,0.62150,0.52125,0.78220,0.31986
npm,['neutron'],15,oob,0.49066,0.31035,0.82724,0.16831
brackets,['wp-calypso'],15,odasc,0.59101,0.67447,0.57785,0.26435
neutron,['tensorflow'],15,oob,0.52413,0.35371,0.82787,0.20923
panda,['rust'],15,odasc,0.54983,0.81901,0.42045,0.27123
node,['rails'],15,oob,0.57354,0.67933,0.52430,0.21260
neutron,['jgroups'],15,odasc,0.60526,0.66530,0.61105,0.28996
camel,['panda'],15,oob,0.61552,0.50436,0.77200,0.29109
jgroups,['nova'],15,odasc,0.48700,0.41388,0.71015,0.12382
vscode,['jgroups'],15,oob,0.60817,0.65999,0.74152,0.45278
broadleaf,['googleflutter'],15,odasc,0.61394,0.60508,0.66539,0.26834
django,['wp-calypso'],15,pbsa,0.60138,0.47686,0.80238,0.30114
camel,['panda'],15,odasc,0.63437,0.56058,0.73775,0.30736
elasticsearch,['jgroups'],15,oob,0.49923,0.32214,0.85096,0.21661
nova,['wp-calypso'],15,oob,0.62050,0.56122,0.72921,0.30474
elasticsearch,['npm'],15,pbsa,0.53592,0.33130,0.90091,0.28509
tomcat,['wp-calypso'],15,oob,0.53834,0.41791,0.76745,0.20231
panda,['tensorflow'],15,odasc,0.65653,0.64199,0.68926,0.33469
googleflutter,['wp-calypso'],15,oob,0.17590,0.05374,0.98322,0.06483
tensorflow,['npm'],15,oob,0.62559,0.73598,0.56236,0.30972
rust,['rails'],15,odasc,0.65791,0.72759,0.67041,0.40726
ansible,['googleflutter'],15,odasc,0.63649,0.64159,0.68861,0.34343
pytorch,['nova'],15,oob,0.49223,0.29858,0.85172,0.18893
googleflutter,['elasticsearch'],15,odasc,0.44821,0.24670,0.81210,0.17062
nova,['tomcat'],15,odasc,0.61218,0.73438,0.55037,0.29618
node,['panda'],15,odasc,0.56389,0.40056,0.81813,0.24546
fabric,['node'],15,odasc,0.60491,0.58444,0.66099,0.25416
elasticsearch,['node'],15,odasc,0.55047,0.41456,0.80141,0.24682
wp-calypso,['nova'],15,odasc,0.51756,0.57446,0.48998,0.08907
django,['pytorch'],15,oob,0.57376,0.42225,0.82908,0.28405
neutron,['tomcat'],15,oob,0.65151,0.63016,0.70614,0.34807
corefx,['node'],15,odasc,0.57527,0.48076,0.73378,0.23353
broadleaf,['rust'],15,oob,0.59205,0.59612,0.65067,0.24817
django,['nova'],15,odasc,0.62150,0.52125,0.78220,0.31986
panda,['neutron'],15,oob,0.50153,0.33258,0.82638,0.17905
camel,['pytorch'],15,oob,0.61555,0.50437,0.77206,0.29117
pytorch,['rust'],15,pbsa,0.38808,0.87701,0.19743,0.10009
rust,['tensorflow'],15,odasc,0.62630,0.53350,0.80766,0.36949
node,['rust'],15,oob,0.57836,0.56953,0.64987,0.23592
homebrew,['rust'],15,oob,0.49133,0.45776,0.62242,0.18678
tomcat,['rails'],15,odasc,0.55820,0.67249,0.51167,0.19034
homebrew,['django'],15,odasc,0.53073,0.73682,0.56233,0.38952
nova,['vscode'],15,odasc,0.64651,0.63779,0.68173,0.32407
jgroups,['npm'],15,odasc,0.48324,0.40622,0.71147,0.11685
camel,['pytorch'],15,odasc,0.63443,0.56077,0.73766,0.30744
vscode,['neutron'],15,oob,0.50191,0.54233,0.72757,0.34198
neutron,['vscode'],15,oob,0.52444,0.35407,0.82777,0.20949
panda,['tomcat'],15,odasc,0.52394,0.77352,0.42353,0.22821
node,['pytorch'],15,odasc,0.57262,0.41923,0.81124,0.25483
broadleaf,['homebrew'],15,odasc,0.61403,0.60524,0.66541,0.26852
npm,['jgroups'],15,odasc,0.57136,0.64581,0.53579,0.18717
tensorflow,['panda'],15,oob,0.60565,0.71998,0.55248,0.28613
pytorch,['npm'],15,oob,0.48269,0.27322,0.88482,0.20896
wp-calypso,['npm'],15,odasc,0.54533,0.47022,0.65955,0.14437
elasticsearch,['neutron'],15,oob,0.52629,0.33231,0.87994,0.25891
broadleaf,['tensorflow'],15,oob,0.58196,0.45934,0.78517,0.25337
elasticsearch,['panda'],15,pbsa,0.38021,0.17410,0.93668,0.17067
npm,['node'],15,oob,0.49634,0.31475,0.83060,0.17526
vscode,['fabric'],15,odasc,0.57531,0.60560,0.73706,0.39718
panda,['vscode'],15,odasc,0.65648,0.64197,0.68916,0.33457
node,['tensorflow'],15,oob,0.56370,0.40078,0.80695,0.23161
neutron,['wp-calypso'],15,oob,0.54603,0.38131,0.81847,0.22554
neutron,['node'],15,odasc,0.50190,0.59983,0.55753,0.16637
ansible,['homebrew'],15,odasc,0.63652,0.64171,0.68858,0.34352
nova,['wp-calypso'],15,odasc,0.64708,0.63976,0.68076,0.32502
tomcat,['rust'],15,odasc,0.56884,0.56725,0.63990,0.21528
panda,['wp-calypso'],15,odasc,0.65657,0.64205,0.68925,0.33474
tensorflow,['pytorch'],15,oob,0.62217,0.51570,0.78195,0.31171
django,['npm'],15,odasc,0.62150,0.52125,0.78220,0.31986
tensorflow,['elasticsearch'],15,odasc,0.64738,0.80796,0.53742,0.36362
pytorch,['tensorflow'],15,pbsa,0.58096,0.54048,0.68831,0.22946
rust,['tomcat'],15,odasc,0.63613,0.57278,0.79996,0.40950
elasticsearch,['pytorch'],15,pbsa,0.52440,0.33038,0.88140,0.25657
googleflutter,['fabric'],15,odasc,0.46518,0.24433,0.94003,0.26446
homebrew,['tensorflow'],15,oob,0.50868,0.58923,0.65628,0.26226
vscode,['googleflutter'],15,odasc,0.40512,0.17688,0.95271,0.21151
jgroups,['panda'],15,odasc,0.48795,0.41682,0.70786,0.12412
corefx,['rails'],15,oob,0.55667,0.42405,0.81987,0.28449
wp-calypso,['panda'],15,odasc,0.49407,0.41156,0.61000,0.04239
npm,['neutron'],15,odasc,0.49808,0.33321,0.78231,0.13606
tomcat,['tensorflow'],15,odasc,0.56936,0.56679,0.64136,0.21628
googleflutter,['homebrew'],15,odasc,0.08849,0.02066,0.98897,-0.01237
rust,['vscode'],15,odasc,0.62600,0.53305,0.80783,0.36936
corefx,['nova'],15,odasc,0.58361,0.45876,0.82122,0.31913
pytorch,['panda'],15,oob,0.53327,0.38075,0.77164,0.17372
broadleaf,['tomcat'],15,oob,0.64137,0.60274,0.69299,0.30655
node,['tomcat'],15,oob,0.54853,0.45106,0.74565,0.21960
django,['rails'],15,oob,0.55776,0.45177,0.80493,0.29548
fabric,['nova'],15,odasc,0.54192,0.59616,0.56102,0.16658
elasticsearch,['nova'],15,odasc,0.47877,0.29724,0.86589,0.20041
vscode,['node'],15,oob,0.50611,0.49761,0.72019,0.27369
wp-calypso,['pytorch'],15,odasc,0.54085,0.52822,0.63781,0.15559
vscode,['homebrew'],15,odasc,0.56367,0.41021,0.83070,0.28738
panda,['node'],15,oob,0.62294,0.51545,0.79836,0.33139
rust,['wp-calypso'],15,odasc,0.62607,0.53345,0.80716,0.36887
pytorch,['tomcat'],15,pbsa,0.58470,0.45508,0.78349,0.26327
django,['panda'],15,odasc,0.62150,0.52125,0.78220,0.31986
broadleaf,['vscode'],15,oob,0.58180,0.45918,0.78504,0.25307
node,['vscode'],15,oob,0.56360,0.40059,0.80698,0.23147
tomcat,['vscode'],15,odasc,0.56936,0.56679,0.64136,0.21628
camel,['rails'],15,oob,0.61425,0.71912,0.55782,0.28536
homebrew,['tomcat'],15,oob,0.56383,0.72948,0.57713,0.41366
corefx,['npm'],15,odasc,0.57962,0.43199,0.84704,0.32289
jgroups,['pytorch'],15,odasc,0.48548,0.41496,0.70758,0.12198
elasticsearch,['node'],15,oob,0.48877,0.31172,0.84995,0.20424
camel,['rails'],15,odasc,0.59366,0.80513,0.46166,0.28970
broadleaf,['wp-calypso'],15,oob,0.58197,0.45934,0.78520,0.25340
django,['rust'],15,oob,0.57376,0.42225,0.82908,0.28405
fabric,['npm'],15,odasc,0.60541,0.57747,0.67136,0.25530
neutron,['nova'],15,odasc,0.52937,0.81792,0.38393,0.22607
node,['wp-calypso'],15,oob,0.56383,0.40094,0.80691,0.23173
npm,['nova'],15,oob,0.44502,0.24681,0.86643,0.16001
tomcat,['wp-calypso'],15,odasc,0.56936,0.56679,0.64136,0.21628
elasticsearch,['npm'],15,odasc,0.50222,0.33792,0.86112,0.23264
tensorflow,['fabric'],15,odasc,0.63073,0.78061,0.54634,0.34411
pytorch,['vscode'],15,pbsa,0.57818,0.57972,0.64607,0.22664
camel,['rust'],15,oob,0.61555,0.50437,0.77206,0.29117
tensorflow,['rails'],15,oob,0.59862,0.75124,0.52508,0.28997
django,['pytorch'],15,odasc,0.62150,0.52125,0.78220,0.31986
googleflutter,['jgroups'],15,odasc,0.36607,0.15171,0.92888,0.21826
corefx,['panda'],15,odasc,0.52299,0.37839,0.82234,0.24313
corefx,['rust'],15,oob,0.60063,0.42666,0.87929,0.35449
npm,['node'],15,odasc,0.52797,0.43713,0.69470,0.14296
homebrew,['vscode'],15,oob,0.54632,0.58231,0.63233,0.30157
pytorch,['elasticsearch'],15,odasc,0.59709,0.64559,0.58772,0.24140
ansible,['jgroups'],15,odasc,0.60915,0.66788,0.65251,0.34207
camel,['rust'],15,odasc,0.63443,0.56077,0.73766,0.30744
broadleaf,['jgroups'],15,odasc,0.64776,0.74545,0.57699,0.33442
corefx,['pytorch'],15,odasc,0.53442,0.31837,0.91612,0.29487
django,['tensorflow'],15,oob,0.57376,0.42225,0.82908,0.28405
vscode,['nova'],15,oob,0.48262,0.49400,0.73455,0.30299
neutron,['npm'],15,odasc,0.63380,0.73472,0.58720,0.33303
vscode,['jgroups'],15,odasc,0.56226,0.59827,0.73235,0.38239
corefx,['tensorflow'],15,oob,0.29425,0.11652,0.95830,0.14238
node,['rails'],15,odasc,0.52332,0.66683,0.49521,0.16805
tensorflow,['googleflutter'],15,odasc,0.64582,0.64601,0.67010,0.32236
fabric,['panda'],15,odasc,0.53352,0.44537,0.74786,0.21823
elasticsearch,['rails'],15,pbsa,0.50620,0.42588,0.69522,0.13716
camel,['tensorflow'],15,oob,0.61555,0.50437,0.77206,0.29117
pytorch,['wp-calypso'],15,pbsa,0.62030,0.60521,0.68679,0.29237
jgroups,['rails'],15,odasc,0.47867,0.33554,0.81244,0.16000
elasticsearch,['panda'],15,odasc,0.47048,0.26663,0.89389,0.20860
npm,['panda'],15,oob,0.45744,0.27345,0.85225,0.16405
pytorch,['rails'],15,oob,0.55778,0.40899,0.78855,0.21750
panda,['nova'],15,oob,0.54755,0.44546,0.73464,0.19144
googleflutter,['neutron'],15,odasc,0.19725,0.05655,0.92417,0.06530
camel,['tensorflow'],15,odasc,0.63443,0.56077,0.73766,0.30744
homebrew,['wp-calypso'],15,oob,0.52634,0.74339,0.55735,0.41748
tensorflow,['homebrew'],15,odasc,0.65375,0.62025,0.70349,0.32731
fabric,['pytorch'],15,odasc,0.62266,0.55003,0.72664,0.28276
vscode,['npm'],15,oob,0.56940,0.48742,0.80304,0.35249
django,['tomcat'],15,oob,0.59274,0.44150,0.83998,0.31743
vscode,['neutron'],15,odasc,0.52560,0.56745,0.71257,0.33467
neutron,['panda'],15,odasc,0.58554,0.65189,0.62289,0.27975
ansible,['neutron'],15,odasc,0.64179,0.66095,0.67914,0.35593
elasticsearch,['pytorch'],15,odasc,0.52510,0.36636,0.86726,0.27325
npm,['pytorch'],15,oob,0.50345,0.32446,0.82110,0.17456
broadleaf,['neutron'],15,odasc,0.62432,0.60776,0.68327,0.28913
elasticsearch,['nova'],15,oob,0.41730,0.20775,0.92380,0.19065
tensorflow,['rust'],15,oob,0.63439,0.67153,0.63024,0.30750
corefx,['tomcat'],15,oob,0.55609,0.42721,0.85311,0.34492
node,['rust'],15,odasc,0.59987,0.49519,0.74884,0.25847
camel,['tomcat'],15,oob,0.67290,0.67545,0.68509,0.36682
django,['rails'],15,odasc,0.59370,0.59008,0.67862,0.27708
jgroups,['rust'],15,odasc,0.48711,0.41836,0.70537,0.12317
homebrew,['elasticsearch'],15,odasc,0.50162,0.59731,0.56598,0.26153
pytorch,['fabric'],15,odasc,0.60632,0.65065,0.59050,0.24719
neutron,['pytorch'],15,odasc,0.65361,0.63467,0.68462,0.32288
panda,['npm'],15,oob,0.60521,0.49220,0.78375,0.29067
django,['vscode'],15,oob,0.57377,0.42226,0.82909,0.28407
corefx,['vscode'],15,oob,0.29294,0.11444,0.96443,0.15367
node,['tensorflow'],15,odasc,0.57246,0.41946,0.81073,0.25454
camel,['tomcat'],15,odasc,0.66410,0.70632,0.64149,0.35685
elasticsearch,['rust'],15,pbsa,0.56443,0.38452,0.87672,0.30181
npm,['nova'],15,odasc,0.52839,0.37959,0.77096,0.16926
vscode,['panda'],15,oob,0.60933,0.66549,0.73481,0.44746
camel,['vscode'],15,oob,0.61555,0.50437,0.77206,0.29117
tensorflow,['tomcat'],15,oob,0.59522,0.74562,0.52177,0.28769
django,['rust'],15,odasc,0.62150,0.52125,0.78220,0.31986
googleflutter,['node'],15,odasc,0.30976,0.11217,0.93838,0.17101
corefx,['wp-calypso'],15,oob,0.42027,0.21865,0.94732,0.24852
jgroups,['tensorflow'],15,odasc,0.48713,0.41843,0.70701,0.12522
pytorch,['rust'],15,oob,0.56328,0.40517,0.82203,0.24972
elasticsearch,['tensorflow'],15,pbsa,0.52217,0.32731,0.88205,0.25469
tensorflow,['jgroups'],15,odasc,0.64628,0.71399,0.61126,0.32989
elasticsearch,['npm'],15,oob,0.47173,0.26296,0.91485,0.24077
panda,['pytorch'],15,oob,0.54400,0.38822,0.80829,0.21753
pytorch,['googleflutter'],15,odasc,0.53123,0.37479,0.81836,0.21405
django,['wp-calypso'],15,oob,0.57377,0.42226,0.82909,0.28407
vscode,['node'],15,odasc,0.50790,0.56457,0.64417,0.24960
camel,['vscode'],15,odasc,0.63443,0.56077,0.73766,0.30744
vscode,['pytorch'],15,oob,0.29822,0.10280,0.94428,0.09470
wp-calypso,['rails'],15,odasc,0.52320,0.54361,0.54682,0.10094
camel,['wp-calypso'],15,oob,0.61555,0.50437,0.77206,0.29117
homebrew,['fabric'],15,odasc,0.47239,0.75319,0.53996,0.38869
node,['tomcat'],15,odasc,0.64455,0.59269,0.70722,0.30363
pytorch,['homebrew'],15,odasc,0.59218,0.48158,0.77666,0.26415
tensorflow,['vscode'],15,oob,0.65167,0.60737,0.72356,0.33662
django,['tensorflow'],15,odasc,0.62150,0.52125,0.78220,0.31986
ansible,['node'],15,odasc,0.62783,0.69119,0.64104,0.34963
npm,['panda'],15,odasc,0.47795,0.30460,0.81525,0.14546
broadleaf,['node'],15,odasc,0.62352,0.64971,0.64315,0.29237
jgroups,['tomcat'],15,odasc,0.48563,0.41489,0.70807,0.12241
camel,['wp-calypso'],15,odasc,0.63443,0.56077,0.73766,0.30744
tensorflow,['neutron'],15,odasc,0.66036,0.76770,0.58015,0.35633
node,['vscode'],15,odasc,0.57255,0.42031,0.80972,0.25421
elasticsearch,['tomcat'],15,pbsa,0.46719,0.31971,0.82727,0.19228
pytorch,['tensorflow'],15,oob,0.57247,0.44433,0.80547,0.26322
homebrew,['googleflutter'],15,odasc,0.47786,0.76603,0.53657,0.39812
npm,['pytorch'],15,odasc,0.49433,0.33370,0.77209,0.12721
elasticsearch,['panda'],15,oob,0.37524,0.16482,0.94069,0.16726
tensorflow,['wp-calypso'],15,oob,0.68875,0.65138,0.73613,0.39149
node,['wp-calypso'],15,odasc,0.57281,0.41983,0.81098,0.25522
elasticsearch,['vscode'],15,pbsa,0.52217,0.32731,0.88205,0.25469
django,['tomcat'],15,odasc,0.62299,0.51660,0.79389,0.32989
googleflutter,['nova'],15,odasc,0.40654,0.18545,0.90510,0.25286
jgroups,['vscode'],15,odasc,0.48453,0.41140,0.70805,0.11850
npm,['rails'],15,oob,0.57701,0.55312,0.63897,0.20119
corefx,['rails'],15,odasc,0.56477,0.46706,0.75994,0.25710
vscode,['nova'],15,odasc,0.49919,0.52327,0.70305,0.28263
pytorch,['tomcat'],15,oob,0.47360,0.28026,0.85911,0.19208
elasticsearch,['wp-calypso'],15,pbsa,0.52217,0.32731,0.88205,0.25469
elasticsearch,['pytorch'],15,oob,0.52295,0.32680,0.88094,0.25318
pytorch,['jgroups'],15,odasc,0.58659,0.52949,0.67250,0.20928
googleflutter,['npm'],15,odasc,0.23177,0.08792,0.92961,0.05917
tensorflow,['node'],15,odasc,0.58009,0.77585,0.47458,0.27339
django,['vscode'],15,odasc,0.62137,0.52104,0.78222,0.31969
wp-calypso,['rust'],15,odasc,0.45108,0.59992,0.45309,0.03248
jgroups,['wp-calypso'],15,odasc,0.48819,0.42368,0.69993,0.12243
fabric,['rails'],15,odasc,0.61485,0.73602,0.54582,0.29089
vscode,['npm'],15,odasc,0.55308,0.48207,0.78763,0.32914
wp-calypso,['tensorflow'],15,odasc,0.54796,0.45721,0.74268,0.19704
ansible,['nova'],15,odasc,0.56594,0.65778,0.57080,0.24305
homebrew,['jgroups'],15,odasc,0.49257,0.78491,0.53697,0.41056
elasticsearch,['rails'],15,odasc,0.58314,0.56991,0.64058,0.22155
vscode,['rails'],15,oob,0.48977,0.56920,0.64634,0.26886
panda,['rails'],15,oob,0.58429,0.56105,0.67010,0.24671
pytorch,['vscode'],15,oob,0.43480,0.23329,0.89565,0.16770
broadleaf,['nova'],15,odasc,0.56933,0.62476,0.58705,0.21348
django,['wp-calypso'],15,odasc,0.62137,0.52104,0.78222,0.31969
pytorch,['neutron'],15,odasc,0.64695,0.69652,0.62253,0.32690
googleflutter,['panda'],15,odasc,0.33223,0.13758,0.89644,0.07617
neutron,['rails'],15,odasc,0.36518,0.93007,0.16585,0.14485
googleflutter,['pytorch'],15,odasc,0.43511,0.20205,0.98166,0.29263
vscode,['panda'],15,odasc,0.60961,0.67796,0.69297,0.40187
homebrew,['neutron'],15,odasc,0.60753,0.67543,0.62796,0.40131
wp-calypso,['tomcat'],15,odasc,0.54339,0.48860,0.62781,0.14442
ansible,['npm'],15,odasc,0.62909,0.67973,0.65850,0.35675
pytorch,['wp-calypso'],15,oob,0.49760,0.29232,0.89331,0.22489
npm,['rust'],15,oob,0.54584,0.45213,0.70071,0.16228
vscode,['pytorch'],15,odasc,0.48777,0.28080,0.88556,0.21071
tensorflow,['nova'],15,odasc,0.62597,0.75235,0.57842,0.34203
wp-calypso,['vscode'],15,odasc,0.51047,0.44776,0.66888,0.10807
corefx,['rust'],15,odasc,0.61749,0.46026,0.85718,0.35607
broadleaf,['npm'],15,odasc,0.59245,0.63477,0.60343,0.23827
fabric,['rust'],15,odasc,0.56756,0.79521,0.45920,0.26258
corefx,['tensorflow'],15,odasc,0.41152,0.19822,0.93667,0.20732
npm,['tensorflow'],15,oob,0.50298,0.32608,0.82014,0.17531
panda,['rust'],15,oob,0.64007,0.62861,0.69319,0.33327
elasticsearch,['rust'],15,odasc,0.58286,0.45807,0.83453,0.31753
fabric,['tensorflow'],15,odasc,0.60502,0.49365,0.75843,0.26151
pytorch,['node'],15,odasc,0.60132,0.56550,0.67147,0.24775
vscode,['rust'],15,oob,0.57963,0.56132,0.78585,0.41153
tensorflow,['npm'],15,odasc,0.61542,0.76972,0.52580,0.30858
elasticsearch,['rails'],15,oob,0.49971,0.37123,0.75868,0.15367
elasticsearch,['tensorflow'],15,odasc,0.52320,0.36148,0.86816,0.26925
homebrew,['node'],15,odasc,0.60246,0.64896,0.64562,0.40772
neutron,['rust'],15,odasc,0.62634,0.54971,0.73101,0.28763
ansible,['panda'],15,odasc,0.60854,0.59920,0.71805,0.34287
panda,['tensorflow'],15,oob,0.53220,0.37247,0.80576,0.19908
corefx,['tomcat'],15,odasc,0.59169,0.49091,0.81281,0.35079
npm,['rails'],15,odasc,0.55305,0.66269,0.48556,0.15253
neutron,['tensorflow'],15,odasc,0.57905,0.45707,0.76907,0.24421
broadleaf,['panda'],15,odasc,0.58876,0.54194,0.69692,0.24155
npm,['tomcat'],15,oob,0.54849,0.49146,0.68728,0.19992
corefx,['vscode'],15,odasc,0.40322,0.18864,0.94643,0.21364
vscode,['tensorflow'],15,oob,0.53227,0.54463,0.69741,0.28634
tensorflow,['panda'],15,odasc,0.59919,0.76450,0.50807,0.28948
corefx,['wp-calypso'],15,odasc,0.55974,0.35331,0.92318,0.34180
fabric,['tomcat'],15,odasc,0.61862,0.64626,0.63258,0.28714
ansible,['pytorch'],15,odasc,0.65133,0.62478,0.71050,0.34826
npm,['vscode'],15,oob,0.50276,0.32577,0.82018,0.17501
tensorflow,['pytorch'],15,odasc,0.65338,0.67995,0.65305,0.34066
fabric,['vscode'],15,odasc,0.60689,0.49662,0.75873,0.26480
elasticsearch,['tomcat'],15,odasc,0.47741,0.41826,0.70559,0.14098
broadleaf,['pytorch'],15,odasc,0.61311,0.61522,0.65466,0.26824
npm,['wp-calypso'],15,oob,0.50389,0.32723,0.82067,0.17702
panda,['tomcat'],15,oob,0.53110,0.56073,0.64001,0.21315
pytorch,['nova'],15,odasc,0.56516,0.46083,0.73313,0.21376
neutron,['tomcat'],15,odasc,0.61266,0.80074,0.50659,0.32279
elasticsearch,['rust'],15,oob,0.51760,0.30609,0.91642,0.28355
vscode,['tomcat'],15,oob,0.52787,0.60642,0.64160,0.27901
fabric,['wp-calypso'],15,odasc,0.60590,0.49589,0.75731,0.26249
elasticsearch,['vscode'],15,odasc,0.52320,0.36148,0.86816,0.26925
neutron,['vscode'],15,odasc,0.58321,0.46368,0.76621,0.24725
